index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP,Markup,Markup %,Price_Outlier
906,Os165_XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
907,Os165_2XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
908,Os165_3XL,Os165,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
909,Os159_S,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
910,Os159_M,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
911,Os159_L,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
912,Os159_XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
913,Os159_2XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
914,Os159_3XL,Os159,Mix,Kurta,0.3,385.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1510.0,392.20779220779224,False
915,Os268_S,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
916,Os268_M,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
917,Os268_L,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
918,Os268_XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
919,Os268_2XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
920,Os268_3XL,Os268,Mix,Kurta,0.3,220.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1175.0,534.0909090909091,False
921,Os1073_S,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
922,Os1073_M,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
923,Os1073_L,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
924,Os1073_XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
925,Os1073_2XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
926,Os1073_3XL,Os1073,Mix,Kurta,0.3,500.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1595.0,319.0,False
927,Os1101_S,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
928,Os1101_M,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
929,Os1101_L,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
930,Os1101_XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
931,Os1101_2XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
932,Os1101_3XL,Os1101,Surmaya,Kurta Set,0.4,1035.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,1260.0,121.73913043478262,False
933,Os1055_S,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
934,Os1055_M,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
935,Os1055_L,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
936,Os1055_XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
937,Os1055_2XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
938,Os1055_3XL,Os1055,Surmaya,Kurta Set,0.4,975.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,1175.0,120.51282051282051,False
939,Os1147_S,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
940,Os1147_M,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
941,Os1147_L,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
942,Os1147_XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
943,Os1147_2XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
944,Os1147_3XL,OS1147,Surmaya,Kurta Set,0.4,1150.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,1545.0,134.34782608695653,False
945,Os1113_S,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
946,Os1113_M,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
947,Os1113_L,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
948,Os1113_XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
949,Os1113_2XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
950,Os1113_3XL,Os1113,Surmaya,Kurta Set,0.4,930.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,1265.0,136.02150537634407,False
951,Os1108_S,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
952,Os1108_M,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
953,Os1108_L,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
954,Os1108_XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
955,Os1108_2XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
956,Os1108_3XL,Os1108,Surmaya,Kurta Set,0.4,780.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1015.0,130.12820512820514,False
957,Os274_XS,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1355.0,398.5294117647059,False
958,Os274_S,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1355.0,398.5294117647059,False
959,Os274_M,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1355.0,398.5294117647059,False
960,Os274_L,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1355.0,398.5294117647059,False
961,Os274_XL,Os274,Mix,Tops,0.2,340.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1355.0,398.5294117647059,False
962,Os143_XS,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
963,Os143_S,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
964,Os143_M,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
965,Os143_L,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
966,Os143_XL,Os143,Mix,Tops,0.2,425.0,1795.0,1795.0,1995.0,1995.0,1995.0,1795.0,1795.0,1795.0,1795.0,1795.0,1370.0,322.3529411764706,False
967,Os291_S,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
968,Os291_M,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
969,Os291_L,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
970,Os291_XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
971,Os291_2XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
972,Os291_3XL,Os291,Mix,Kurta,0.3,440.0,1795.0,1795.0,1795.0,2195.0,2195.0,2295.0,1795.0,1795.0,1795.0,1795.0,1355.0,307.95454545454544,False
973,Os1063_S,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
974,Os1063_M,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
975,Os1063_L,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
976,Os1063_XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
977,Os1063_2XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
978,Os1063_3XL,Os1063,Mix,Kurta,0.3,540.0,2395.0,2395.0,2395.0,2695.0,2695.0,2695.0,2395.0,2395.0,2395.0,2395.0,1855.0,343.51851851851853,False
979,Os1075_S,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
980,Os1075_M,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
981,Os1075_L,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
982,Os1075_XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
983,Os1075_2XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
984,Os1075_3XL,Os1075,Mix,Kurta,0.3,550.0,2495.0,2495.0,2495.0,2795.0,2795.0,2795.0,2495.0,2495.0,2495.0,2495.0,1945.0,353.6363636363636,False
985,Os285_XS,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,1281.0,407.96178343949043,False
986,Os285_S,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,1281.0,407.96178343949043,False
987,Os285_M,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,1281.0,407.96178343949043,False
988,Os285_L,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,1281.0,407.96178343949043,False
989,Os285_XL,Os285,Mix,Tops,0.2,314.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1597.0,1595.0,1595.0,1281.0,407.96178343949043,False
990,Os115_S,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
991,Os115_M,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
992,Os115_L,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
993,Os115_XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
994,Os115_2XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
995,Os115_3XL,Os115,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
996,Os118_S,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
997,Os118_M,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
998,Os118_L,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
999,Os118_XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
1000,Os118_2XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
1001,Os118_3XL,Os118,Mix,Kurta,0.3,395.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1500.0,379.746835443038,False
1002,Os125_S,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1003,Os125_M,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1004,Os125_L,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1005,Os125_XL,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1006,Os125_2XL,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1007,Os125_3XL,Os125,Mix,Kurta,0.3,450.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,2095.0,1645.0,365.55555555555554,False
1008,Os127_S,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1009,Os127_M,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1010,Os127_L,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1011,Os127_XL,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1012,Os127_2XL,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1013,Os127_3XL,Os127,Mix,Kurta,0.3,425.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,1570.0,369.4117647058824,False
1014,Os133_S,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1015,Os133_M,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1016,Os133_L,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1017,Os133_XL,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1018,Os133_2XL,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1019,Os133_3XL,Os133,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1020,Os134_S,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1021,Os134_M,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1022,Os134_L,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1023,Os134_XL,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1024,Os134_2XL,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1025,Os134_3XL,Os134,Mix,Kurta Set,0.4,790.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2705.0,342.40506329113924,False
1026,Os136_S,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1027,Os136_M,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1028,Os136_L,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1029,Os136_XL,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1030,Os136_2XL,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1031,Os136_3XL,Os136,Mix,Gown,0.4,695.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,3195.0,2500.0,359.71223021582733,False
1032,Os1056_S,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1033,Os1056_M,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1034,Os1056_L,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1035,Os1056_XL,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1036,Os1056_2XL,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1037,Os1056_3XL,Os1056,Surmaya,Kurta Set,0.4,1295.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,5395.0,4100.0,316.6023166023166,True
1038,Os1066_S,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1039,Os1066_M,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1040,Os1066_L,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1041,Os1066_XL,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1042,Os1066_2XL,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1043,Os1066_3XL,Os1066,Surmaya,Kurta Set,0.4,1150.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,3745.0,325.6521739130435,True
1044,Os1103_S,Os1103,Surmaya,Gown,0.4,995.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,3300.0,331.65829145728645,True
1045,Os1103_M,Os1103,Surmaya,Gown,0.4,995.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,3300.0,331.65829145728645,True
1046,Os1103_L,Os1103,Surmaya,Gown,0.4,995.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,3300.0,331.65829145728645,True
1047,Os1103_XL,Os1103,Surmaya,Gown,0.4,995.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,3300.0,331.65829145728645,True
